0	173137	0.9026	0.0000	0.0000	0.0000	0
1	173138	0.9026	0.0000	0.0000	0.0000	0
2	173140	0.9026	0.0000	0.0000	0.0000	0
3	173139	0.9026	0.0000	0.0000	0.0000	0
4	173135	0.9026	0.0000	0.0000	0.0000	0
5	173136	0.9026	0.0000	0.0000	0.0000	0
6	173128	0.9026	0.0204	0.1429	0.0916	1
7	173129	0.9026	0.0491	0.2500	0.1641	1
8	249118	0.8759	0.0807	0.3333	0.2233	1
9	249122	0.8759	0.1026	0.3000	0.2090	0
10	249117	0.8759	0.1263	0.3636	0.2548	1
11	249120	0.8759	0.1436	0.3333	0.2413	0
12	249121	0.8759	0.1562	0.3077	0.2294	0
13	249119	0.8759	0.1655	0.2857	0.2190	0
14	227903	0.8530	0.1767	0.3333	0.2523	1
15	227905	0.8530	0.1891	0.3750	0.2823	1
16	227912	0.8530	0.1987	0.3529	0.2716	0
17	227902	0.8530	0.2093	0.3889	0.2976	1
18	227911	0.8530	0.2176	0.3684	0.2875	0
19	122631	0.8530	0.2268	0.4000	0.3106	1
20	121794	0.8273	0.2341	0.3810	0.3010	0
21	121792	0.8273	0.2400	0.3636	0.2921	0
22	121795	0.8273	0.2447	0.3478	0.2838	0
23	121791	0.8273	0.2484	0.3333	0.2761	0
24	121793	0.8273	0.2512	0.3200	0.2689	0
25	121789	0.8273	0.2534	0.3077	0.2621	0
26	121790	0.8273	0.2550	0.2963	0.2557	0
27	13185	0.7958	0.2561	0.2857	0.2497	0
28	13184	0.7958	0.2568	0.2759	0.2440	0
29	13130	0.7958	0.2582	0.3000	0.2607	1
30	13131	0.7958	0.2603	0.3226	0.2765	1
31	13183	0.7958	0.2619	0.3125	0.2708	0
32	191011	0.7848	0.2632	0.3030	0.2653	0
33	191012	0.7848	0.2641	0.2941	0.2601	0
34	191010	0.7848	0.2647	0.2857	0.2551	0
35	75654	0.7808	0.2651	0.2778	0.2504	0
36	75642	0.7808	0.2659	0.2973	0.2640	1
37	75645	0.7808	0.2672	0.3158	0.2770	1
38	75644	0.7808	0.2689	0.3333	0.2894	1
39	75655	0.7808	0.2703	0.3250	0.2846	0
40	75643	0.7808	0.2721	0.3415	0.2963	1
41	75653	0.7808	0.2735	0.3333	0.2916	0
42	75647	0.7808	0.2753	0.3488	0.3027	1
43	75646	0.7808	0.2773	0.3636	0.3134	1
44	154704	0.7668	0.2795	0.3778	0.3238	1
45	154703	0.7668	0.2820	0.3913	0.3338	1
46	154702	0.7668	0.2846	0.4043	0.3434	1
47	154705	0.7668	0.2873	0.4167	0.3527	1
48	171890	0.7664	0.2898	0.4082	0.3478	0
49	171892	0.7664	0.2920	0.4000	0.3431	0
50	171895	0.7664	0.2939	0.3922	0.3385	0
51	171858	0.7664	0.2961	0.4038	0.3472	1
52	171891	0.7664	0.2979	0.3962	0.3427	0
53	171894	0.7664	0.2996	0.3889	0.3383	0
54	171893	0.7664	0.3011	0.3818	0.3341	0
55	171857	0.7664	0.3028	0.3929	0.3423	1
56	139214	0.7637	0.3045	0.4035	0.3503	1
57	139243	0.7637	0.3061	0.3966	0.3461	0
58	139242	0.7637	0.3075	0.3898	0.3420	0
59	139212	0.7637	0.3091	0.4000	0.3496	1
60	139213	0.7637	0.3107	0.4098	0.3570	1
61	238756	0.7613	0.3125	0.4194	0.3642	1
62	238757	0.7613	0.3143	0.4286	0.3712	1
63	238755	0.7613	0.3162	0.4375	0.3780	1
64	238754	0.7613	0.3182	0.4462	0.3847	1
65	85350	0.7591	0.3203	0.4545	0.3912	1
66	85361	0.7591	0.3222	0.4478	0.3871	0
67	85362	0.7591	0.3240	0.4412	0.3831	0
68	85360	0.7591	0.3256	0.4348	0.3793	0
69	85349	0.7591	0.3272	0.4429	0.3855	1
70	85348	0.7591	0.3290	0.4507	0.3915	1
71	85351	0.7591	0.3308	0.4583	0.3975	1
72	110822	0.7564	0.3324	0.4521	0.3936	0
73	110821	0.7564	0.3340	0.4459	0.3899	0
74	110819	0.7564	0.3356	0.4533	0.3956	1
75	110818	0.7564	0.3372	0.4605	0.4012	1
76	110820	0.7564	0.3389	0.4675	0.4067	1
77	215401	0.7536	0.3406	0.4744	0.4121	1
78	215400	0.7536	0.3424	0.4810	0.4173	1
79	215402	0.7536	0.3442	0.4875	0.4225	1
80	215429	0.7536	0.3459	0.4815	0.4188	0
81	161835	0.7472	0.3477	0.4878	0.4238	1
82	161834	0.7472	0.3494	0.4940	0.4287	1
83	161833	0.7472	0.3512	0.5000	0.4335	1
84	161836	0.7472	0.3530	0.5059	0.4382	1
85	161831	0.7472	0.3549	0.5116	0.4429	1
86	161832	0.7472	0.3567	0.5172	0.4474	1
87	97526	0.7465	0.3586	0.5227	0.4519	1
88	97525	0.7465	0.3605	0.5281	0.4563	1
89	97528	0.7465	0.3625	0.5333	0.4606	1
90	97530	0.7465	0.3644	0.5385	0.4648	1
91	97529	0.7465	0.3663	0.5435	0.4689	1
92	97527	0.7465	0.3683	0.5484	0.4730	1
93	29396	0.7437	0.3703	0.5532	0.4770	1
94	29398	0.7437	0.3722	0.5579	0.4810	1
95	29397	0.7437	0.3742	0.5625	0.4848	1
96	29395	0.7437	0.3762	0.5670	0.4886	1
97	29419	0.7437	0.3781	0.5612	0.4851	0
98	29420	0.7437	0.3799	0.5556	0.4815	0
99	89540	0.7427	0.3816	0.5500	0.4781	0
100	89521	0.7427	0.3833	0.5545	0.4818	1
101	89522	0.7427	0.3850	0.5588	0.4855	1
102	89523	0.7427	0.3867	0.5631	0.4890	1
103	10364	0.7375	0.3885	0.5673	0.4926	1
104	10368	0.7375	0.3902	0.5714	0.4961	1
105	10366	0.7375	0.3920	0.5755	0.4995	1
106	10365	0.7375	0.3937	0.5794	0.5029	1
107	10367	0.7375	0.3955	0.5833	0.5062	1
108	260099	0.7372	0.3972	0.5780	0.5028	0
109	260096	0.7372	0.3988	0.5818	0.5061	1
110	260098	0.7372	0.4005	0.5856	0.5093	1
111	260097	0.7372	0.4022	0.5893	0.5125	1
112	260095	0.7372	0.4039	0.5929	0.5156	1
113	260094	0.7372	0.4056	0.5965	0.5187	1
114	263097	0.7339	0.4072	0.5913	0.5154	0
115	263096	0.7339	0.4087	0.5862	0.5122	0
116	263099	0.7339	0.4102	0.5812	0.5090	0
117	263098	0.7339	0.4116	0.5763	0.5059	0
118	263005	0.7339	0.4130	0.5798	0.5089	1
119	179780	0.7328	0.4144	0.5750	0.5058	0
120	179779	0.7328	0.4157	0.5785	0.5088	1
121	179781	0.7328	0.4170	0.5738	0.5057	0
