0	124120	0.7203	1.0000	1.0000	1.0000	1
1	226847	0.7203	0.7500	0.5000	0.6131	0
2	226846	0.7203	0.6111	0.3333	0.4693	0
3	226844	0.7203	0.5208	0.2500	0.3904	0
4	226845	0.7203	0.4567	0.2000	0.3392	0
5	226843	0.7203	0.4083	0.1667	0.3026	0
6	226838	0.7203	0.3908	0.2857	0.3665	1
7	245998	0.7163	0.3888	0.3750	0.4171	1
8	246009	0.7163	0.3950	0.4444	0.4583	1
9	245997	0.7163	0.4055	0.5000	0.4928	1
10	246008	0.7163	0.4182	0.5455	0.5221	1
11	246004	0.7163	0.4320	0.5833	0.5475	1
12	246000	0.7163	0.4461	0.6154	0.5697	1
13	246010	0.7163	0.4602	0.6429	0.5893	1
14	246001	0.7163	0.4739	0.6667	0.6068	1
15	246002	0.7163	0.4873	0.6875	0.6226	1
16	245999	0.7163	0.5001	0.7059	0.6368	1
17	246007	0.7163	0.5125	0.7222	0.6498	1
18	17570	0.7163	0.5215	0.6842	0.6277	0
19	246006	0.7163	0.5304	0.7000	0.6398	1
20	246005	0.7163	0.5392	0.7143	0.6509	1
21	246003	0.7163	0.5477	0.7273	0.6612	1
22	173136	0.7160	0.5542	0.6957	0.6425	0
23	173129	0.7160	0.5606	0.7083	0.6522	1
24	173135	0.7160	0.5654	0.6800	0.6351	0
25	173139	0.7160	0.5688	0.6538	0.6191	0
26	173140	0.7160	0.5710	0.6296	0.6041	0
27	173138	0.7160	0.5723	0.6071	0.5899	0
28	173137	0.7160	0.5728	0.5862	0.5765	0
29	173128	0.7160	0.5737	0.6000	0.5858	1
30	228286	0.7079	0.5750	0.6129	0.5946	1
31	228283	0.7079	0.5765	0.6250	0.6030	1
32	228284	0.7079	0.5783	0.6364	0.6110	1
33	228288	0.7079	0.5804	0.6471	0.6187	1
34	228285	0.7079	0.5826	0.6571	0.6259	1
35	228289	0.7079	0.5849	0.6667	0.6329	1
36	228287	0.7079	0.5873	0.6757	0.6395	1
37	227903	0.7038	0.5899	0.6842	0.6459	1
38	227902	0.7038	0.5925	0.6923	0.6520	1
39	122631	0.7038	0.5952	0.7000	0.6578	1
40	227912	0.7038	0.5973	0.6829	0.6470	0
41	227905	0.7038	0.5996	0.6905	0.6527	1
42	227911	0.7038	0.6013	0.6744	0.6424	0
43	41756	0.7002	0.6031	0.6818	0.6479	1
44	41763	0.7002	0.6050	0.6889	0.6532	1
45	41764	0.7002	0.6070	0.6957	0.6584	1
46	29600	0.7002	0.6086	0.6809	0.6488	0
47	41755	0.7002	0.6102	0.6875	0.6538	1
48	41773	0.7002	0.6115	0.6735	0.6447	0
49	41762	0.7002	0.6129	0.6800	0.6496	1
50	41761	0.7002	0.6143	0.6863	0.6543	1
51	41757	0.7002	0.6158	0.6923	0.6588	1
52	41758	0.7002	0.6174	0.6981	0.6632	1
53	41760	0.7002	0.6190	0.7037	0.6675	1
54	41759	0.7002	0.6206	0.7091	0.6717	1
55	253214	0.6953	0.6223	0.7143	0.6757	1
56	253217	0.6953	0.6240	0.7193	0.6797	1
57	253215	0.6953	0.6257	0.7241	0.6835	1
58	253211	0.6953	0.6275	0.7288	0.6872	1
59	253212	0.6953	0.6292	0.7333	0.6908	1
60	253216	0.6953	0.6310	0.7377	0.6943	1
61	253213	0.6953	0.6328	0.7419	0.6977	1
62	62647	0.6919	0.6346	0.7460	0.7011	1
63	62646	0.6919	0.6364	0.7500	0.7043	1
64	62665	0.6919	0.6380	0.7385	0.6968	0
65	62644	0.6919	0.6395	0.7424	0.7000	1
66	62664	0.6919	0.6409	0.7313	0.6927	0
67	62663	0.6919	0.6421	0.7206	0.6856	0
68	62645	0.6919	0.6433	0.7246	0.6887	1
69	232514	0.6892	0.6443	0.7143	0.6819	0
70	226631	0.6892	0.6451	0.7042	0.6751	0
71	232515	0.6892	0.6458	0.6944	0.6686	0
72	232499	0.6892	0.6466	0.6986	0.6717	1
73	232516	0.6892	0.6471	0.6892	0.6654	0
74	232517	0.6892	0.6476	0.6800	0.6591	0
75	232513	0.6892	0.6479	0.6711	0.6530	0
76	182773	0.6884	0.6482	0.6753	0.6562	1
77	182767	0.6884	0.6486	0.6795	0.6593	1
78	182779	0.6884	0.6491	0.6835	0.6624	1
79	182777	0.6884	0.6496	0.6875	0.6653	1
80	182766	0.6884	0.6501	0.6914	0.6683	1
81	182775	0.6884	0.6506	0.6951	0.6711	1
82	182772	0.6884	0.6512	0.6988	0.6739	1
83	182771	0.6884	0.6518	0.7024	0.6767	1
84	182776	0.6884	0.6524	0.7059	0.6794	1
85	182768	0.6884	0.6531	0.7093	0.6820	1
86	182774	0.6884	0.6538	0.7126	0.6846	1
87	182769	0.6884	0.6545	0.7159	0.6872	1
88	182778	0.6884	0.6552	0.7191	0.6897	1
89	182770	0.6884	0.6560	0.7222	0.6921	1
90	42275	0.6882	0.6567	0.7253	0.6945	1
91	42273	0.6882	0.6575	0.7283	0.6969	1
92	42274	0.6882	0.6583	0.7312	0.6992	1
93	42272	0.6882	0.6591	0.7340	0.7015	1
94	42270	0.6882	0.6599	0.7368	0.7038	1
95	42276	0.6882	0.6608	0.7396	0.7060	1
96	42271	0.6882	0.6616	0.7423	0.7081	1
97	32980	0.6873	0.6624	0.7449	0.7103	1
98	32984	0.6873	0.6633	0.7475	0.7124	1
99	32987	0.6873	0.6642	0.7500	0.7144	1
100	32983	0.6873	0.6650	0.7525	0.7165	1
101	32985	0.6873	0.6659	0.7549	0.7185	1
102	32982	0.6873	0.6668	0.7573	0.7204	1
103	32986	0.6873	0.6677	0.7596	0.7224	1
104	32981	0.6873	0.6686	0.7619	0.7243	1
105	110819	0.6859	0.6695	0.7642	0.7261	1
106	110820	0.6859	0.6704	0.7664	0.7280	1
107	110821	0.6859	0.6712	0.7593	0.7231	0
108	110822	0.6859	0.6720	0.7523	0.7183	0
109	110818	0.6859	0.6727	0.7545	0.7202	1
