0	70559	1.0000	1.0000	1.0000	1.0000	1
1	70565	1.0000	0.7500	0.5000	0.6131	0
2	70568	0.9999	0.6111	0.3333	0.4693	0
3	70563	0.9996	0.5208	0.2500	0.3904	0
4	70564	0.9995	0.4567	0.2000	0.3392	0
5	42270	0.9993	0.4361	0.3333	0.4104	1
6	42272	0.9993	0.4350	0.4286	0.4644	1
7	42271	0.9993	0.4432	0.5000	0.5072	1
8	42273	0.9993	0.4556	0.5556	0.5420	1
9	42274	0.9993	0.4701	0.6000	0.5712	1
10	42275	0.9993	0.4852	0.6364	0.5960	1
11	42276	0.9993	0.5003	0.6667	0.6174	1
12	70567	0.9992	0.5092	0.6154	0.5871	0
13	70566	0.9992	0.5136	0.5714	0.5603	0
14	70556	0.9991	0.5194	0.6000	0.5791	1
15	70569	0.9989	0.5221	0.5625	0.5559	0
16	97525	0.9981	0.5260	0.5882	0.5727	1
17	97526	0.9981	0.5307	0.6111	0.5880	1
18	97527	0.9981	0.5360	0.6316	0.6020	1
19	97528	0.9981	0.5417	0.6500	0.6148	1
20	97530	0.9981	0.5477	0.6667	0.6267	1
21	97529	0.9981	0.5538	0.6818	0.6377	1
22	230146	0.9967	0.5580	0.6522	0.6197	0
23	230147	0.9967	0.5608	0.6250	0.6028	0
24	230145	0.9967	0.5624	0.6000	0.5871	0
25	230144	0.9965	0.5629	0.5769	0.5723	0
26	110818	0.9962	0.5640	0.5926	0.5827	1
27	110819	0.9962	0.5656	0.6071	0.5925	1
28	110820	0.9962	0.5675	0.6207	0.6017	1
29	110821	0.9962	0.5686	0.6000	0.5885	0
30	110822	0.9962	0.5690	0.5806	0.5759	0
31	70558	0.9958	0.5697	0.5938	0.5847	1
32	255614	0.9958	0.5708	0.6061	0.5931	1
33	255615	0.9958	0.5722	0.6176	0.6011	1
34	255616	0.9958	0.5738	0.6286	0.6087	1
35	255613	0.9956	0.5756	0.6389	0.6159	1
36	10364	0.9956	0.5776	0.6486	0.6229	1
37	10365	0.9955	0.5797	0.6579	0.6295	1
38	10366	0.9955	0.5819	0.6667	0.6359	1
39	10367	0.9955	0.5843	0.6750	0.6420	1
40	10368	0.9955	0.5867	0.6829	0.6479	1
41	182766	0.9951	0.5891	0.6905	0.6536	1
42	182767	0.9951	0.5917	0.6977	0.6590	1
43	182768	0.9951	0.5942	0.7045	0.6643	1
44	182769	0.9950	0.5968	0.7111	0.6694	1
45	182771	0.9950	0.5995	0.7174	0.6742	1
46	182770	0.9950	0.6021	0.7234	0.6790	1
47	182773	0.9950	0.6047	0.7292	0.6835	1
48	182772	0.9950	0.6074	0.7347	0.6879	1
49	182774	0.9949	0.6100	0.7400	0.6922	1
50	182775	0.9949	0.6127	0.7451	0.6963	1
51	182776	0.9949	0.6153	0.7500	0.7003	1
52	182777	0.9949	0.6180	0.7547	0.7042	1
53	182779	0.9949	0.6206	0.7593	0.7080	1
54	182778	0.9948	0.6232	0.7636	0.7116	1
55	162451	0.9931	0.6258	0.7679	0.7152	1
56	162452	0.9931	0.6283	0.7719	0.7186	1
57	32980	0.9931	0.6309	0.7759	0.7220	1
58	162450	0.9931	0.6334	0.7797	0.7252	1
59	162449	0.9931	0.6359	0.7833	0.7284	1
60	239114	0.9931	0.6381	0.7705	0.7201	0
61	162457	0.9931	0.6403	0.7742	0.7232	1
62	162458	0.9931	0.6425	0.7778	0.7263	1
63	32981	0.9931	0.6446	0.7812	0.7293	1
64	162459	0.9931	0.6468	0.7846	0.7322	1
65	32982	0.9930	0.6489	0.7879	0.7350	1
66	162453	0.9930	0.6511	0.7910	0.7378	1
67	32983	0.9930	0.6532	0.7941	0.7404	1
